Scenario ID,Normalization,Remove Outliers,DataFrame Type,Model,Params,Silhouette Score,Davies-Bouldin Index,Num Clusters
0,True,True,df_defesa,kmeans,"{'n_clusters': 8, 'init': 'random', 'max_iter': 100}",0.13948781836136084,1.598392275365402,8
0,True,True,df_defesa,kmeans,"{'n_clusters': 8, 'init': 'random', 'max_iter': 300}",0.13948781836136084,1.598392275365402,8
0,True,True,df_defesa,kmeans,"{'n_clusters': 8, 'init': 'random', 'max_iter': 500}",0.13948781836136084,1.598392275365402,8
0,True,True,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'k-means++', 'max_iter': 100}",0.1382516114322905,1.6112330410758795,9
0,True,True,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'k-means++', 'max_iter': 300}",0.1382516114322905,1.6112330410758795,9
0,True,True,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'k-means++', 'max_iter': 500}",0.1382516114322905,1.6112330410758795,9
0,True,True,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'random', 'max_iter': 100}",0.13020375614732635,1.6308299400944177,9
0,True,True,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'random', 'max_iter': 300}",0.13020375614732635,1.6308299400944177,9
0,True,True,df_defesa,kmeans,"{'n_clusters': 9, 'init': 'random', 'max_iter': 500}",0.13020375614732635,1.6308299400944177,9
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'k-means++', 'max_iter': 100}",0.20029621147446053,1.8535169520634476,2
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'k-means++', 'max_iter': 300}",0.20029621147446053,1.8535169520634476,2
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'k-means++', 'max_iter': 500}",0.20029621147446053,1.8535169520634476,2
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'random', 'max_iter': 100}",0.20128382839380907,1.8519670017399417,2
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'random', 'max_iter': 300}",0.20128382839380907,1.8519670017399417,2
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 2, 'init': 'random', 'max_iter': 500}",0.20128382839380907,1.8519670017399417,2
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'k-means++', 'max_iter': 100}",0.1886493199626259,1.6171646728295686,3
1,True,True,df_defesa_fe,kmeans,"{'n_clusters': 3, 'init': 'k-means++', 'max_iter': 300}",0.1886493199626259,1.6171646728295686,3
